[	0.11589272195740835
]	0.11589272195740835
I	0.07925864086152778
@	0.05448881946875645
t	0.053112385808370514
s	0.049093797969461124
n	0.04765452712023148
l	0.04182263754611801
k	0.037235522760527474
r	0.03630194166913527
d	0.02797152577671254
p	0.025021170148146154
m	0.024464612189816187
E	0.019368815399300413
{	0.01850106374383971
b	0.017642288829642395
f	0.014811623084587833
1	0.014700909942339399
Q	0.013318491787777867
5	0.011651810159875762
2	0.01138550016906196
V	0.011026430518526498
S	0.010679329856342217
R	0.010673345362166626
v	0.01009584167422209
i	0.009997097520324839
g	0.009644012363964966
z	0.008500973976427078
$	0.007764881192829379
w	0.0077259819806880375
j	0.007711020745249059
u	0.007528493672893533
N	0.007348958847625801
P	0.006810354371822608
#	0.006520106404306442
H	0.006355532814477688
h	0.0063256103435997335
_	0.0063256103435997335
3	0.0050269751074964765
U	0.004228045135055072
J	0.0039078746966609516
7	0.0036894406592518783
6	0.003393208197560122
T	0.002872557204283701
8	0.0018492087002576325
9	0.0014602165788442146
4	0.0012268213059961639
D	0.0009814570447969312
Z	0.0005834881821201268
q	9.575190680945669e-05
~	3.291471796575074e-05
F	8.976741263386566e-06
0	8.976741263386566e-06
c	5.984494175591043e-06
x	2.9922470877955216e-06
